step,train_l1_loss_mean,train_l1_loss_std,train_l2_loss_mean,train_l2_loss_std,train_corr_mean,train_corr_std,test_l1_loss_mean,test_l1_loss_std,test_l2_loss_mean,test_l2_loss_std,test_corr_mean,test_corr_std
123999,0.11667828261852264,0.01444324292242527,0.02151467837393284,0.005847981199622154,0.6187918186187744,0.07558249682188034,0.11508815735578537,0.011781642213463783,0.020783107727766037,0.004404768813401461,0.6022542715072632,0.07600510865449905
124999,0.11660817265510559,0.015423556789755821,0.02149970643222332,0.006300479639321566,0.6200827956199646,0.0741625502705574,0.11470090597867966,0.011210264638066292,0.020632486790418625,0.004281817935407162,0.6087026000022888,0.07488995045423508
125999,0.1162174865603447,0.014611637219786644,0.021380774676799774,0.00578463077545166,0.6217138767242432,0.07628434151411057,0.11568314582109451,0.01053600013256073,0.020882682874798775,0.00392949627712369,0.6066310405731201,0.07680177688598633
126999,0.11642161756753922,0.014874130487442017,0.02147907391190529,0.005948061589151621,0.622825562953949,0.07491857558488846,0.1139175221323967,0.013371984474360943,0.020721403881907463,0.0050669158808887005,0.6080070734024048,0.08031153678894043
127999,0.11597644537687302,0.014613761566579342,0.021284867078065872,0.005822424311190844,0.6213986277580261,0.07484755665063858,0.1153850108385086,0.010971189476549625,0.020659182220697403,0.004120384342968464,0.6071841716766357,0.07643121480941772
128999,0.11630401760339737,0.014398312196135521,0.02139059081673622,0.005669582635164261,0.6225970983505249,0.07651254534721375,0.11406997591257095,0.01446562260389328,0.0209147147834301,0.005512602161616087,0.6085206866264343,0.0757315456867218
129999,0.11604214459657669,0.015303236432373524,0.021307777613401413,0.00602093106135726,0.6231959462165833,0.07515820115804672,0.11381690949201584,0.012315422296524048,0.020432444289326668,0.004648327361792326,0.6117982864379883,0.0733250230550766
130999,0.11549241840839386,0.01437494158744812,0.021135667338967323,0.00570084759965539,0.6259989142417908,0.0748019739985466,0.11391555517911911,0.011659201234579086,0.020374296233057976,0.00431851064786315,0.6117696166038513,0.07484215497970581
131999,0.11548478901386261,0.014214555732905865,0.021105194464325905,0.0055897911079227924,0.6265608072280884,0.07417777180671692,0.11348870396614075,0.013179179280996323,0.020442452281713486,0.004991099238395691,0.6131742596626282,0.07574883848428726
132999,0.11579208076000214,0.014767526648938656,0.02124643325805664,0.005882645957171917,0.6266524195671082,0.07601641118526459,0.11606699973344803,0.011176849715411663,0.020891016349196434,0.00416462030261755,0.6058298945426941,0.06855081021785736
133999,0.1153244599699974,0.014192945323884487,0.021047407761216164,0.0054891337640583515,0.6259520053863525,0.07455730438232422,0.1143643856048584,0.011489955708384514,0.020641997456550598,0.004293323960155249,0.6091671586036682,0.0714685395359993
134999,0.11541883647441864,0.014623202383518219,0.021105632185935974,0.005747657734900713,0.6275256276130676,0.07482332736253738,0.1136184111237526,0.014111635275185108,0.02072315849363804,0.00534578412771225,0.6108908653259277,0.07347080111503601
135999,0.11582185328006744,0.014776396565139294,0.021233119070529938,0.005812690127640963,0.6268081068992615,0.07440578937530518,0.11577104777097702,0.011299412697553635,0.020828332751989365,0.004295727238059044,0.6079197525978088,0.06872205436229706
136999,0.11531703919172287,0.014615408144891262,0.02107321098446846,0.005830785259604454,0.6281024217605591,0.07450900226831436,0.11414524912834167,0.011535979807376862,0.02047094888985157,0.004260004963725805,0.6110112071037292,0.07532496005296707
137999,0.1154254600405693,0.014879316091537476,0.02113073505461216,0.0060135116800665855,0.6292060017585754,0.07452770322561264,0.11417587101459503,0.015154953114688396,0.02108141966164112,0.005872033070772886,0.6113162040710449,0.07502798736095428
138999,0.11576400697231293,0.015018687583506107,0.02124723792076111,0.005972210317850113,0.6285071969032288,0.0749385729432106,0.1131851002573967,0.012931925244629383,0.020355915650725365,0.0048463125713169575,0.614662766456604,0.07542703300714493
139999,0.11457832157611847,0.013933444395661354,0.02078661136329174,0.005396735854446888,0.6300607323646545,0.07425717264413834,0.11429321020841599,0.011423155665397644,0.02049720473587513,0.004285820759832859,0.6139851212501526,0.07596185058355331
140999,0.1156897097826004,0.015075941570103168,0.02122434973716736,0.006055277306586504,0.6277390122413635,0.07560782134532928,0.11324384808540344,0.014257666654884815,0.020528996363282204,0.005420046392828226,0.6172325015068054,0.07136498391628265
141999,0.1148105040192604,0.014309545047581196,0.02089674212038517,0.00562489777803421,0.630722165107727,0.07376429438591003,0.1136673092842102,0.011004713363945484,0.020373694598674774,0.004144042730331421,0.6164618134498596,0.07531289011240005
142999,0.1152961254119873,0.014818011783063412,0.02107573300600052,0.0059394268319010735,0.6297439932823181,0.07392740249633789,0.11514627188444138,0.010821787640452385,0.02054414339363575,0.004050596617162228,0.6162254214286804,0.06686001271009445
143999,0.11462339013814926,0.014287859201431274,0.02084091678261757,0.005596829578280449,0.632527232170105,0.07491771876811981,0.11764419823884964,0.00825399812310934,0.02129358798265457,0.0030654401052743196,0.6156536340713501,0.07403220236301422
144999,0.11523327976465225,0.014551971107721329,0.021019330248236656,0.005775337107479572,0.6305344104766846,0.07304756343364716,0.11392205953598022,0.012737751007080078,0.020460279658436775,0.004777972586452961,0.609655499458313,0.07614686340093613
145999,0.11508753895759583,0.014527416788041592,0.0210182536393404,0.005765591748058796,0.6322417259216309,0.0744418129324913,0.11254889518022537,0.01261854637414217,0.020170575007796288,0.004662973806262016,0.6193190217018127,0.0686899945139885
146999,0.11497842520475388,0.014616544358432293,0.020954523235559464,0.005729401484131813,0.6317494511604309,0.07458700239658356,0.11481234431266785,0.010319937951862812,0.0204369705170393,0.0038452025037258863,0.617242157459259,0.07540223002433777
147999,0.1146000549197197,0.014162246137857437,0.020812848582863808,0.005537961609661579,0.6332706212997437,0.0730590894818306,0.11539534479379654,0.010697425343096256,0.020546212792396545,0.00399806397035718,0.6177856922149658,0.0745462104678154
148999,0.1148487851023674,0.01479031890630722,0.020911093801259995,0.005816728342324495,0.6321150064468384,0.07460898160934448,0.11317787319421768,0.012099516578018665,0.02041473239660263,0.004516035318374634,0.6161940097808838,0.0797090008854866
149999,0.1146572008728981,0.01414633821696043,0.020832348614931107,0.005556173622608185,0.6328489780426025,0.07432941347360611,0.11315666139125824,0.01241846289485693,0.02021930180490017,0.00456323754042387,0.6158280372619629,0.07001325488090515
150999,0.11418893933296204,0.014314841479063034,0.020692676305770874,0.005690523888915777,0.6349731683731079,0.07347974926233292,0.11319497227668762,0.01398956123739481,0.0204795952886343,0.005271647125482559,0.6173751354217529,0.07046086341142654
151999,0.1144310012459755,0.014020293019711971,0.02076198160648346,0.005496114958077669,0.634415864944458,0.0729629248380661,0.11380550265312195,0.012316170148551464,0.02021734043955803,0.004635615739971399,0.6205799579620361,0.07685352861881256
152999,0.11451489478349686,0.014303077943623066,0.02079656533896923,0.005606004502624273,0.6344097852706909,0.07407461106777191,0.11425934731960297,0.010528752580285072,0.02034204639494419,0.003897970775142312,0.6202651262283325,0.07372290641069412
153999,0.11383810639381409,0.01394487265497446,0.020553264766931534,0.0054654874838888645,0.6361265778541565,0.0727306678891182,0.11301891505718231,0.011404293589293957,0.020088057965040207,0.004223467316478491,0.62062007188797,0.0742962509393692
154999,0.1145000159740448,0.01419368851929903,0.020793041214346886,0.005572066176682711,0.6360586285591125,0.0729571059346199,0.11255759000778198,0.012393859215080738,0.02010291814804077,0.004626566544175148,0.6215070486068726,0.074636310338974
155999,0.11416871845722198,0.01422701682895422,0.02066582813858986,0.00555853545665741,0.6348885893821716,0.07374566793441772,0.11231564730405807,0.012465157546103,0.020143745467066765,0.004669962916523218,0.6204522848129272,0.0742964819073677
156999,0.11446002125740051,0.014091774821281433,0.020784243941307068,0.005506113637238741,0.6352320313453674,0.07261529564857483,0.11332276463508606,0.014994461089372635,0.02093498781323433,0.005778491962701082,0.6222289800643921,0.07025329768657684
157999,0.11418595910072327,0.014387221075594425,0.020666709169745445,0.005632831249386072,0.6364848613739014,0.07369235157966614,0.11304521560668945,0.01480891089886427,0.020637791603803635,0.005675535183399916,0.6199830770492554,0.06880204379558563
158999,0.11413846164941788,0.014018680900335312,0.02067820355296135,0.005478213541209698,0.6379647254943848,0.07273344695568085,0.11295904964208603,0.01315678097307682,0.020346103236079216,0.00499329250305891,0.6167735457420349,0.07599805295467377
159999,0.11381587386131287,0.014464197680354118,0.02055908553302288,0.005717845633625984,0.6364520192146301,0.07381019741296768,0.1137521043419838,0.010249202139675617,0.020273566246032715,0.003768847556784749,0.6243646740913391,0.07200512290000916
160999,0.1146261915564537,0.014707799069583416,0.02086094580590725,0.005814636591821909,0.6335025429725647,0.07675950229167938,0.11572155356407166,0.01678408309817314,0.021887952461838722,0.006521047558635473,0.6141985654830933,0.06890127807855606
161999,0.11392614245414734,0.01418886799365282,0.020583750680088997,0.005536959040910006,0.637710690498352,0.07210159301757812,0.11215957999229431,0.012270028702914715,0.02003028802573681,0.004571819212287664,0.6224554181098938,0.07178111374378204
162999,0.11406144499778748,0.014200682751834393,0.020656036213040352,0.005622576922178268,0.6385641098022461,0.07334097474813461,0.11197163909673691,0.012443630024790764,0.019938331097364426,0.004601872060447931,0.6228036284446716,0.07491211593151093
163999,0.11380968242883682,0.014007761143147945,0.020545719191432,0.005483593326061964,0.6359498500823975,0.07411237061023712,0.11230316758155823,0.01361230667680502,0.02018682286143303,0.005180301610380411,0.6224082708358765,0.07440344989299774
164999,0.11356804519891739,0.013720317743718624,0.020457690581679344,0.005302660632878542,0.6395942568778992,0.0732787624001503,0.11236800998449326,0.011695663444697857,0.02000586688518524,0.004375841934233904,0.6222864389419556,0.07097429782152176
165999,0.1143096387386322,0.01466970145702362,0.0207287035882473,0.0057424805127084255,0.6363731622695923,0.07303379476070404,0.11160305887460709,0.013171011582016945,0.019963618367910385,0.004934085067361593,0.6271566152572632,0.07309816777706146
166999,0.1135280579328537,0.013789010234177113,0.02043989859521389,0.00532443867996335,0.64109867811203,0.07283151894807816,0.1128864511847496,0.010842833667993546,0.020159976556897163,0.004082365892827511,0.624830424785614,0.0761965811252594
167999,0.11357678472995758,0.013933378271758556,0.020466644316911697,0.005454117897897959,0.6387771964073181,0.07317069917917252,0.11314260214567184,0.013847102411091328,0.020246686413884163,0.005214228760451078,0.6228981614112854,0.07055114954710007
168999,0.11355144530534744,0.014211740344762802,0.02047603949904442,0.00552173238247633,0.6396634578704834,0.07248430699110031,0.11277475953102112,0.013243419118225574,0.020350318402051926,0.00496322987601161,0.6182745099067688,0.06877148151397705
169999,0.11387086659669876,0.014163795858621597,0.020568199455738068,0.005549706984311342,0.6389999985694885,0.07348782569169998,0.11266493797302246,0.014699487946927547,0.02047073096036911,0.005590557586401701,0.6224972605705261,0.07717069983482361
170999,0.11366477608680725,0.014042716473340988,0.020498111844062805,0.005423837807029486,0.6392945647239685,0.07335967570543289,0.11359739303588867,0.010132648050785065,0.02013903670012951,0.003743800800293684,0.6270747184753418,0.07708258926868439
171999,0.11342568695545197,0.0142159853130579,0.020438095554709435,0.0055857207626104355,0.6405008435249329,0.07250036299228668,0.11836405843496323,0.01785152032971382,0.022693222388625145,0.007054300978779793,0.5962858200073242,0.06989245116710663
172999,0.11380092054605484,0.014196124859154224,0.020569991320371628,0.005631484556943178,0.6399080753326416,0.07329859584569931,0.1154060810804367,0.008771400898694992,0.02068607322871685,0.0032513372134417295,0.6265432834625244,0.0718727707862854
173999,0.11355855315923691,0.014144346117973328,0.0204702727496624,0.005508309230208397,0.6398993730545044,0.07235229015350342,0.11212480813264847,0.01414333563297987,0.020294710993766785,0.00540343439206481,0.6264399886131287,0.0732896625995636
174999,0.11338769644498825,0.014033177867531776,0.020419059321284294,0.00547674298286438,0.6409664750099182,0.07287321239709854,0.11396986991167068,0.010044594295322895,0.020173965021967888,0.0037169349379837513,0.6266197562217712,0.06813165545463562
175999,0.11341892927885056,0.013871423900127411,0.020401939749717712,0.005369288846850395,0.6406682133674622,0.07313938438892365,0.11239596456289291,0.014016637578606606,0.020504873245954514,0.005494470242410898,0.6253758072853088,0.07270964980125427
176999,0.11351087689399719,0.013861418701708317,0.02045445330440998,0.005411443300545216,0.641351580619812,0.0724962055683136,0.11349359154701233,0.014187169261276722,0.020557362586259842,0.005444745533168316,0.6176245212554932,0.07727315276861191
177999,0.11370285600423813,0.014202922582626343,0.020521633327007294,0.0055233146995306015,0.6402630805969238,0.07231784611940384,0.11258836835622787,0.011422897689044476,0.019859854131937027,0.004256799817085266,0.6267904043197632,0.07727951556444168
178999,0.11349102109670639,0.01388588547706604,0.020434115082025528,0.005337859038263559,0.641389012336731,0.07299242913722992,0.12775249779224396,0.006949678994715214,0.024237506091594696,0.002556577557697892,0.6252378821372986,0.0769541934132576
179999,0.1136615201830864,0.01445675827562809,0.020504577085375786,0.005676452536135912,0.6395310163497925,0.0740571916103363,0.11192288994789124,0.013788166455924511,0.020046960562467575,0.005178690422326326,0.626344621181488,0.0721777081489563
180999,0.11331502348184586,0.01371016539633274,0.02035381831228733,0.00529844406992197,0.6406066417694092,0.07355654984712601,0.11290506273508072,0.011332588270306587,0.019901558756828308,0.00418464420363307,0.6253169775009155,0.07233917713165283
181999,0.11372413486242294,0.014317185617983341,0.020525941625237465,0.005581226199865341,0.6419636607170105,0.07155271619558334,0.11309293657541275,0.015055038966238499,0.02089342288672924,0.005734678357839584,0.6243482828140259,0.0723692923784256
182999,0.11356384307146072,0.013940521515905857,0.020466357469558716,0.005398956593126059,0.6442121863365173,0.07289490848779678,0.11220052093267441,0.012831202708184719,0.020041082054376602,0.004778032656759024,0.6230477690696716,0.07487460225820541
